region,displayName,isoCountryCode,regionCategory,instance,available,restriction_type,restriction_reason,sku_capacity,linux_price_hourly,spot_price_hourly,spot_discount_pct,currencyCode,unitOfMeasure
southindia,South India,IN,Recommended,Standard_E2s_v3,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_E2s_v4,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_E2s_v5,unknown,,,,0.178,0.032894,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_E2s_v6,unknown,,,,0.187,0.034558,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_F4,unknown,,,,0.242,0.048,80.2,USD,1 Hour
southindia,South India,IN,Recommended,Standard_F4s,unknown,,,,0.242,0.049295,79.6,USD,1 Hour
southindia,South India,IN,Recommended,Standard_F4s_v2,unknown,,,,0.187,0.034,81.8,USD,1 Hour
southindia,South India,IN,Recommended,Standard_FX4mds,unknown,,,,,,,,
spaincentral,Spain Central,ES,Recommended,Standard_B4ms,unknown,,,,0.183,,,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_D4,unknown,,,,,,,,
spaincentral,Spain Central,ES,Recommended,Standard_D4_v2,unknown,,,,0.544,0.109,80.0,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_D4s_v3,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_D4s_v4,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_D4s_v5,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_D4s_v6,unknown,,,,0.225,0.04158,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_DS4_v2,unknown,,,,0.544,0.110758,79.6,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_E2_v3,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_E2s_v3,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_E2s_v4,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_E2s_v5,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_E2s_v6,unknown,,,,0.148,0.02735,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_F4,unknown,,,,0.227,0.045,80.2,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_F4s,unknown,,,,0.227,0.04624,79.6,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_F4s_v2,unknown,,,,0.192,0.035482,81.5,USD,1 Hour
spaincentral,Spain Central,ES,Recommended,Standard_FX4mds,unknown,,,,,,,,
swedencentral,Sweden Central,SE,Recommended,Standard_B4ms,unknown,,,,0.173,,,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_D4,unknown,,,,,,,,
swedencentral,Sweden Central,SE,Recommended,Standard_D4_v2,unknown,,,,0.544,0.109,80.0,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_D4s_v3,unknown,,,,0.204,0.037658,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_D4s_v4,unknown,,,,0.204,0.037699,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_D4s_v5,unknown,,,,0.204,0.037699,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_D4s_v6,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_DS4_v2,unknown,,,,0.544,0.110758,79.6,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_E2_v3,unknown,,,,0.134,0.024736,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_E2s_v3,unknown,,,,0.134,0.024736,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_E2s_v4,unknown,,,,0.134,0.024763,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_E2s_v5,unknown,,,,0.134,0.024763,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_E2s_v6,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_F4,unknown,,,,0.227,0.045,80.2,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_F4s,unknown,,,,0.227,0.04624,79.6,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_F4s_v2,unknown,,,,0.194,0.035851,81.5,USD,1 Hour
swedencentral,Sweden Central,SE,Recommended,Standard_FX4mds,unknown,,,,,,,,
switzerlandnorth,Switzerland North,CH,Recommended,Standard_B4ms,unknown,,,,0.2112,,,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4,unknown,,,,,,,,
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4_v2,unknown,,,,0.5984,0.11968,80.0,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4s_v3,unknown,,,,0.264,0.048787,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4s_v4,unknown,,,,0.253,0.046906,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4s_v5,unknown,,,,0.253,0.046881,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_D4s_v6,unknown,,,,0.268,0.049526,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_DS4_v2,unknown,,,,0.5984,0.121834,79.6,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_E2_v3,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_E2s_v3,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_E2s_v4,unknown,,,,0.1672,0.030949,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_E2s_v5,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_E2s_v6,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_F4,unknown,,,,0.2497,0.04994,80.0,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_F4s,unknown,,,,0.2497,0.050864,79.6,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_F4s_v2,unknown,,,,0.2134,0.039436,81.5,USD,1 Hour
switzerlandnorth,Switzerland North,CH,Recommended,Standard_FX4mds,unknown,,,,,,,,
switzerlandwest,Switzerland West,CH,Recommended,Standard_B4ms,unknown,,,,0.27548,,,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4,unknown,,,,,,,,
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4_v2,unknown,,,,0.77801,0.15531,80.0,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4s_v3,unknown,,,,0.34283,0.063355,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4s_v4,unknown,,,,0.32855,0.060716,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4s_v5,unknown,,,,0.329,0.060799,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_D4s_v6,unknown,,,,0.409,0.075583,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_DS4_v2,unknown,,,,0.77801,0.158403,79.6,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_E2_v3,unknown,,,,0.22917,0.042351,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_E2s_v3,unknown,,,,0.22917,0.042351,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_E2s_v4,unknown,,,,0.22116,0.04087,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_E2s_v5,unknown,,,,0.221,0.040841,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_E2s_v6,unknown,,,,0.232,0.042874,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_F4,unknown,,,,0.32443,0.06491,80.0,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_F4s,unknown,,,,0.32443,0.066086,79.6,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_F4s_v2,unknown,,,,0.27751,0.051284,81.5,USD,1 Hour
switzerlandwest,Switzerland West,CH,Recommended,Standard_FX4mds,unknown,,,,,,,,
uaecentral,UAE Central,AE,Recommended,Standard_B4ms,unknown,,,,0.25,,,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4,unknown,,,,0.836,0.167,80.0,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4_v2,unknown,,,,0.714,0.143,80.0,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4s_v3,unknown,,,,0.312,0.057658,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4s_v4,unknown,,,,0.312,0.057658,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4s_v5,unknown,,,,0.306,0.056549,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_D4s_v6,unknown,,,,0.321,0.059321,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_DS4_v2,unknown,,,,0.714,0.14537,79.6,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_E2_v3,unknown,,,,0.196,0.036221,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_E2s_v3,unknown,,,,0.196,0.036221,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_E2s_v4,unknown,,,,0.197,0.036406,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_E2s_v5,unknown,,,,0.202,0.03733,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_E2s_v6,unknown,,,,0.212,0.039178,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_F4,unknown,,,,0.295,0.060062,79.6,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_F4s,unknown,,,,0.295,0.060062,79.6,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_F4s_v2,unknown,,,,0.252,0.04657,81.5,USD,1 Hour
uaecentral,UAE Central,AE,Recommended,Standard_FX4mds,unknown,,,,,,,,
uaenorth,UAE North,AE,Recommended,Standard_B4ms,unknown,,,,0.2,,,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4,unknown,,,,0.643,0.129,79.9,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4_v2,unknown,,,,0.55,0.11,80.0,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4s_v3,unknown,,,,0.24,0.044472,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4s_v4,unknown,,,,0.235,0.043522,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4s_v5,unknown,,,,0.235,0.043428,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_D4s_v6,unknown,,,,0.248,0.04583,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_DS4_v2,unknown,,,,0.55,0.11231,79.6,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_E2_v3,unknown,,,,0.151,0.02798,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_E2s_v3,unknown,,,,0.151,0.02798,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_E2s_v4,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_E2s_v5,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_E2s_v6,unknown,,,,0.163,0.030122,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_F4,unknown,,,,0.239,0.0478,80.0,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_F4s,unknown,,,,0.239,0.048804,79.6,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_F4s_v2,unknown,,,,0.211,0.038993,81.5,USD,1 Hour
uaenorth,UAE North,AE,Recommended,Standard_FX4mds,unknown,,,,,,,,
uksouth,UK South,GB,Recommended,Standard_B4ms,unknown,,,,0.189,,,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4,unknown,,,,0.77,0.154,80.0,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4_v2,unknown,,,,0.702,0.14,80.1,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4s_v3,unknown,,,,0.232,0.033733,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4s_v4,unknown,,,,0.222,0.035942,83.8,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4s_v5,unknown,,,,0.222,0.035942,83.8,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_D4s_v6,unknown,,,,0.233,0.033832,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_DS4_v2,unknown,,,,0.702,0.142997,79.6,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_E2_v3,unknown,,,,0.156,0.022682,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_E2s_v3,unknown,,,,0.156,0.022682,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_E2s_v4,unknown,,,,0.148,0.021519,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_E2s_v5,unknown,,,,0.148,0.021564,85.4,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_E2s_v6,unknown,,,,0.155,0.022506,85.5,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_F4,unknown,,,,0.227,0.0454,80.0,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_F4s,unknown,,,,0.227,0.04624,79.6,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_F4s_v2,unknown,,,,0.202,0.033795,83.3,USD,1 Hour
uksouth,UK South,GB,Recommended,Standard_FX4mds,unknown,,,,0.44,0.081312,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_B4ms,unknown,,,,0.188,,,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4,unknown,,,,0.807,0.161,80.0,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4_v2,unknown,,,,0.702,0.14,80.1,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4s_v3,unknown,,,,0.232,0.042874,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4s_v4,unknown,,,,0.232,0.042874,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4s_v5,unknown,,,,0.232,0.042874,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_D4s_v6,unknown,,,,0.244,0.045091,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_DS4_v2,unknown,,,,0.702,0.142997,79.6,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_E2_v3,unknown,,,,0.156,0.028829,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_E2s_v3,unknown,,,,0.156,0.028829,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_E2s_v4,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_E2s_v5,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_E2s_v6,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_F4,unknown,,,,0.237,0.047,80.2,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_F4s,unknown,,,,0.237,0.048277,79.6,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_F4s_v2,unknown,,,,0.202,0.03733,81.5,USD,1 Hour
ukwest,UK West,GB,Recommended,Standard_FX4mds,unknown,,,,,,,,
westcentralus,West Central US,US,Recommended,Standard_B4ms,unknown,,,,0.2,,,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_D4,unknown,,,,,,,,
westcentralus,West Central US,US,Recommended,Standard_D4_v2,unknown,,,,0.509,0.102,80.0,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_D4s_v3,unknown,,,,0.22,0.040656,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_D4s_v4,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_D4s_v5,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_D4s_v6,unknown,,,,0.242,0.044722,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_DS4_v2,unknown,,,,0.509,0.103632,79.6,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_E2_v3,unknown,,,,0.146,0.026981,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_E2s_v3,unknown,,,,0.146,0.026981,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_E2s_v4,unknown,,,,0.151,0.027905,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_E2s_v5,unknown,,,,0.151,0.027905,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_E2s_v6,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_F4,unknown,,,,0.219,0.0438,80.0,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_F4s,unknown,,,,0.219,0.044588,79.6,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_F4s_v2,unknown,,,,0.204,0.034,83.3,USD,1 Hour
westcentralus,West Central US,US,Recommended,Standard_FX4mds,unknown,,,,,,,,
westeurope,West Europe,NL,Recommended,Standard_B4ms,unknown,,,,0.192,,,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4,unknown,,,,0.672,0.134,80.1,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4_v2,unknown,,,,0.544,0.109,80.0,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4s_v3,unknown,,,,0.24,0.044352,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4s_v4,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4s_v5,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_D4s_v6,unknown,,,,0.242,0.044722,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_DS4_v2,unknown,,,,0.544,0.110758,79.6,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_E2_v3,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_E2s_v3,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_E2s_v4,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_E2s_v5,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_E2s_v6,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_F4,unknown,,,,0.227,0.045,80.2,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_F4s,unknown,,,,0.227,0.04624,79.6,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_F4s_v2,unknown,,,,0.194,0.035851,81.5,USD,1 Hour
westeurope,West Europe,NL,Recommended,Standard_FX4mds,unknown,,,,0.45,0.08316,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_B4ms,unknown,,,,0.238,,,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4,unknown,,,,0.544,0.109,80.0,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4_v2,unknown,,,,0.675,0.135,80.0,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4s_v3,unknown,,,,0.246,0.045461,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4s_v4,unknown,,,,0.236,0.043613,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4s_v5,unknown,,,,0.246,0.045461,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_D4s_v6,unknown,,,,0.258,0.047678,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_DS4_v2,unknown,,,,0.675,0.13743,79.6,USD,1 Hour
westindia,West India,IN,Recommended,Standard_E2_v3,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_E2s_v3,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_E2s_v4,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_E2s_v5,unknown,,,,0.161,0.029753,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_E2s_v6,unknown,,,,0.169,0.031231,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_F4,unknown,,,,0.219,0.0439,80.0,USD,1 Hour
westindia,West India,IN,Recommended,Standard_F4s,unknown,,,,0.219,0.044588,79.6,USD,1 Hour
westindia,West India,IN,Recommended,Standard_F4s_v2,unknown,,,,0.17,0.031416,81.5,USD,1 Hour
westindia,West India,IN,Recommended,Standard_FX4mds,unknown,,,,,,,,
westus,West US,US,Recommended,Standard_B4ms,unknown,,,,0.198,,,USD,1 Hour
westus,West US,US,Recommended,Standard_D4,unknown,,,,0.616,0.123,80.0,USD,1 Hour
westus,West US,US,Recommended,Standard_D4_v2,unknown,,,,0.559,0.112,80.0,USD,1 Hour
westus,West US,US,Recommended,Standard_D4s_v3,unknown,,,,0.234,0.043243,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_D4s_v4,unknown,,,,0.224,0.041395,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_D4s_v5,unknown,,,,0.224,0.041395,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_D4s_v6,unknown,,,,0.235,0.043428,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_DS4_v2,unknown,,,,0.559,0.113812,79.6,USD,1 Hour
westus,West US,US,Recommended,Standard_E2_v3,unknown,,,,0.148,0.02735,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_E2s_v3,unknown,,,,0.148,0.02735,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_E2s_v4,unknown,,,,0.14,0.025872,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_E2s_v5,unknown,,,,0.14,0.025872,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_E2s_v6,unknown,,,,0.147,0.027166,81.5,USD,1 Hour
westus,West US,US,Recommended,Standard_F4,unknown,,,,0.249,0.0498,80.0,USD,1 Hour
westus,West US,US,Recommended,Standard_F4s,unknown,,,,0.249,0.050696,79.6,USD,1 Hour
westus,West US,US,Recommended,Standard_F4s_v2,unknown,,,,0.212,0.034,84.0,USD,1 Hour
westus,West US,US,Recommended,Standard_FX4mds,unknown,,,,,,,,
westus2,West US 2,US,Recommended,Standard_B4ms,unknown,,,,0.166,,,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_D4,unknown,,,,,,,,
westus2,West US 2,US,Recommended,Standard_D4_v2,unknown,,,,0.458,0.0916,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_D4s_v3,unknown,,,,0.192,0.035482,81.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_D4s_v4,unknown,,,,0.192,0.0384,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_D4s_v5,unknown,,,,0.192,0.0384,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_D4s_v6,unknown,,,,0.202,0.03733,81.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_DS4_v2,unknown,,,,0.458,0.093249,79.6,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_E2_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_E2s_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_E2s_v4,unknown,,,,0.126,0.0252,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_E2s_v5,unknown,,,,0.126,0.0252,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_E2s_v6,unknown,,,,0.132,0.024394,81.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_F4,unknown,,,,0.199,0.0398,80.0,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_F4s,unknown,,,,0.199,0.040516,79.6,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_F4s_v2,unknown,,,,0.169,0.032887,80.5,USD,1 Hour
westus2,West US 2,US,Recommended,Standard_FX4mds,unknown,,,,0.372,0.068746,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_B4ms,unknown,,,,0.166,0.0333,79.9,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4,unknown,,,,0.616,0.123,80.0,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4_v2,unknown,,,,0.458,0.0916,80.0,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4s_v3,unknown,,,,0.192,0.035482,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4s_v4,unknown,,,,0.192,0.035597,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4s_v5,unknown,,,,0.192,0.035597,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_D4s_v6,unknown,,,,0.202,0.03733,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_DS4_v2,unknown,,,,0.458,0.093569,79.6,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_E2_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_E2s_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_E2s_v4,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_E2s_v5,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_E2s_v6,unknown,,,,0.132,0.024394,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_F4,unknown,,,,0.199,0.0398,80.0,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_F4s,unknown,,,,0.199,0.040656,79.6,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_F4s_v2,unknown,,,,0.169,0.031231,81.5,USD,1 Hour
westus3,West US 3,US,Recommended,Standard_FX4mds,unknown,,,,0.422,0.077986,81.5,USD,1 Hour
